continent,country,country_name,name,lat,lng,population,capital
SA,AR,Argentina,Aristóbulo del Valle,-27.09571,-54.89344,20683,Buenos Aires
SA,AR,Argentina,Apóstoles,-27.91421,-55.75355,26710,Buenos Aires
SA,AR,Argentina,Zapala,-38.90056,-70.06674,31534,Buenos Aires
SA,AR,Argentina,Yerba Buena,-26.81298,-65.29543,50783,Buenos Aires
SA,AR,Argentina,Villa Regina,-39.09631,-67.08374,31209,Buenos Aires
SA,AR,Argentina,Villa Paula de Sarmiento,-31.4933,-68.53838,19092,Buenos Aires
SA,AR,Argentina,Villa Nueva,-32.43289,-63.24811,16841,Buenos Aires
SA,AR,Argentina,Villa María,-32.40751,-63.24016,92453,Buenos Aires
SA,AR,Argentina,Villa Dolores,-31.94504,-65.19025,28009,Buenos Aires
SA,AR,Argentina,Villa Constitución,-33.22795,-60.32994,44271,Buenos Aires
SA,AR,Argentina,Villa Carlos Paz,-31.4183,-64.49008,69451,Buenos Aires
SA,AR,Argentina,Villa Ángela,-27.57679,-60.71114,43511,Buenos Aires
SA,AR,Argentina,Villa Allende,-31.29368,-64.2977,21683,Buenos Aires
SA,AR,Argentina,Viedma,-40.81519,-63.0004,48940,Buenos Aires
SA,AR,Argentina,Victoria,-32.61841,-60.15478,25139,Buenos Aires
SA,AR,Argentina,Vera,-29.45986,-60.21315,19797,Buenos Aires
SA,AR,Argentina,Venado Tuerto,-33.74585,-61.96711,72340,Buenos Aires
SA,AR,Argentina,Veinticinco de Mayo,-35.43247,-60.17156,24668,Buenos Aires
SA,AR,Argentina,Ushuaia,-54.81084,-68.31591,56825,Buenos Aires
SA,AR,Argentina,Unquillo,-31.23717,-64.31176,15369,Buenos Aires
SA,AR,Argentina,Tres Isletas,-26.34067,-60.43207,24747,Buenos Aires
SA,AR,Argentina,Tres Arroyos,-38.37694,-60.27563,47136,Buenos Aires
SA,AR,Argentina,Trelew,-43.24895,-65.30505,97915,Buenos Aires
SA,AR,Argentina,Termas de Río Hondo,-27.49362,-64.85972,27838,Buenos Aires
SA,AR,Argentina,Tartagal,-22.51682,-63.8056,60819,Buenos Aires
SA,AR,Argentina,Tafí Viejo,-26.7333,-65.26146,48459,Buenos Aires
SA,AR,Argentina,Sunchales,-30.94478,-61.5597,18757,Buenos Aires
SA,AR,Argentina,Santo Tomé,-31.66274,-60.7653,59072,Buenos Aires
SA,AR,Argentina,Santiago del Estero,-27.80047,-64.26285,252192,Buenos Aires
SA,AR,Argentina,Santa Rosa,-36.61617,-64.28991,102860,Buenos Aires
SA,AR,Argentina,Santa Lucía,-31.54055,-68.49794,43565,Buenos Aires
SA,AR,Argentina,Santa Fe,-31.64881,-60.70868,391164,Buenos Aires
SA,AR,Argentina,San Salvador de Jujuy,-24.1928,-65.29342,257970,Buenos Aires
SA,AR,Argentina,San Ramón de la Nueva Orán,-23.13705,-64.32426,74059,Buenos Aires
SA,AR,Argentina,San Rafael,-34.61531,-68.33238,118009,Buenos Aires
SA,AR,Argentina,San Pedro de Jujuy,-24.23127,-64.86614,58430,Buenos Aires
SA,AR,Argentina,San Nicolás de los Arroyos,-33.33425,-60.2108,134217,Buenos Aires
SA,AR,Argentina,San Miguel de Tucumán,-26.81601,-65.21051,548866,Buenos Aires
SA,AR,Argentina,San Martín de los Andes,-40.15789,-71.35337,23519,Buenos Aires
SA,AR,Argentina,San Martín,-33.08338,-68.47312,82549,Buenos Aires
SA,AR,Argentina,San Luis,-33.2914,-66.32467,169947,Buenos Aires
SA,AR,Argentina,San Justo,-30.78991,-60.59276,21809,Buenos Aires
SA,AR,Argentina,San Juan,-31.53726,-68.52568,109123,Buenos Aires
SA,AR,Argentina,San José de Jáchal,-30.24162,-68.74662,21018,Buenos Aires
SA,AR,Argentina,San Jorge,-31.89706,-61.85993,16873,Buenos Aires
SA,AR,Argentina,San Francisco,-31.42497,-62.08404,59062,Buenos Aires
SA,AR,Argentina,Catamarca,-28.46957,-65.78524,159139,Buenos Aires
SA,AR,Argentina,San Antonio Oeste,-40.73193,-64.94769,16966,Buenos Aires
SA,AR,Argentina,Salto,-34.29175,-60.2545,40157,Buenos Aires
SA,AR,Argentina,Salta,-24.80645,-65.41999,520683,Buenos Aires
SA,AR,Argentina,Rufino,-34.26237,-62.71128,18361,Buenos Aires
SA,AR,Argentina,Rosario,-32.94682,-60.63932,948312,Buenos Aires
SA,AR,Argentina,Río Tercero,-32.17675,-64.11295,53389,Buenos Aires
SA,AR,Argentina,Río Segundo,-31.6501,-63.91165,18155,Buenos Aires
SA,AR,Argentina,Río Grande,-53.78773,-67.70975,52681,Buenos Aires
SA,AR,Argentina,Río Gallegos,-51.6253,-69.25229,95796,Buenos Aires
SA,AR,Argentina,Río Cuarto,-33.13044,-64.35272,157010,Buenos Aires
SA,AR,Argentina,Río Colorado,-38.99081,-64.09574,16132,Buenos Aires
SA,AR,Argentina,Río Ceballos,-31.1697,-64.3175,16632,Buenos Aires
SA,AR,Argentina,Rawson,-43.30031,-65.10564,26335,Buenos Aires
SA,AR,Argentina,Rafaela,-31.25285,-61.49078,88713,Buenos Aires
SA,AR,Argentina,Quitilipi,-26.8708,-60.21537,32083,Buenos Aires
SA,AR,Argentina,Punta Alta,-38.8805,-62.07503,57209,Buenos Aires
SA,AR,Argentina,Puerto Madryn,-42.76848,-65.03827,64555,Buenos Aires
SA,AR,Argentina,Profesor Salvador Mazza,-22.04897,-63.69075,25000,Buenos Aires
SA,AR,Argentina,Presidencia Roque Sáenz Peña,-26.79095,-60.44132,81879,Buenos Aires
SA,AR,Argentina,Pocito,-31.68333,-68.58333,40969,Buenos Aires
SA,AR,Argentina,Plottier,-38.96667,-68.23333,25186,Buenos Aires
SA,AR,Argentina,Pergamino,-33.89101,-60.57462,91399,Buenos Aires
SA,AR,Argentina,Pérez,-32.99835,-60.76791,24436,Buenos Aires
SA,AR,Argentina,Pehuajó,-35.81081,-61.89897,44783,Buenos Aires
SA,AR,Argentina,Paraná,-31.73271,-60.52897,247139,Buenos Aires
SA,AR,Argentina,Palpalá,-24.25798,-65.21358,48199,Buenos Aires
SA,AR,Argentina,Olavarría,-36.89384,-60.32319,89721,Buenos Aires
SA,AR,Argentina,Nueve de Julio,-35.44394,-60.88463,34718,Buenos Aires
SA,AR,Argentina,Neuquén,-38.95078,-68.0592,231198,Buenos Aires
SA,AR,Argentina,Morteros,-30.71066,-62.00714,15129,Buenos Aires
SA,AR,Argentina,Monteros,-27.16825,-65.49892,23771,Buenos Aires
SA,AR,Argentina,Mendoza,-32.88946,-68.84582,114893,Buenos Aires
SA,AR,Argentina,Marcos Juárez,-32.6978,-62.10672,24226,Buenos Aires
SA,AR,Argentina,Machagai,-26.92617,-60.04852,28070,Buenos Aires
SA,AR,Argentina,Lincoln,-34.86819,-61.52929,41808,Buenos Aires
SA,AR,Argentina,Libertador General San Martín,-23.81305,-64.79353,49267,Buenos Aires
SA,AR,Argentina,Las Breñas,-27.08819,-61.08217,26955,Buenos Aires
SA,AR,Argentina,La Rioja,-29.41328,-66.85637,178872,Buenos Aires
SA,AR,Argentina,La Falda,-31.09321,-64.48448,15112,Buenos Aires
SA,AR,Argentina,La Calera,-31.34582,-64.33849,24796,Buenos Aires
SA,AR,Argentina,Laboulaye,-34.12688,-63.39083,19908,Buenos Aires
SA,AR,Argentina,Junín,-34.59391,-60.94644,87509,Buenos Aires
SA,AR,Argentina,Joaquín V. González,-25.11364,-64.12628,19185,Buenos Aires
SA,AR,Argentina,Jesús María,-30.98153,-64.09424,26825,Buenos Aires
SA,AR,Argentina,Granadero Baigorria,-32.85683,-60.71754,32427,Buenos Aires
SA,AR,Argentina,Gobernador Gálvez,-33.03016,-60.64045,74650,Buenos Aires
SA,AR,Argentina,General Villegas,-35.03264,-63.01484,16270,Buenos Aires
SA,AR,Argentina,General Roca,-39.03333,-67.58333,73212,Buenos Aires
SA,AR,Argentina,General Pinedo,-27.32534,-61.28101,15741,Buenos Aires
SA,AR,Argentina,General Pico,-35.6593,-63.75787,57029,Buenos Aires
SA,AR,Argentina,General Mosconi,-22.59617,-63.811,19811,Buenos Aires
SA,AR,Argentina,Gálvez,-32.02957,-61.22097,18374,Buenos Aires
SA,AR,Argentina,Firmat,-33.45937,-61.4832,18294,Buenos Aires
SA,AR,Argentina,Famaillá,-27.05452,-65.40189,30951,Buenos Aires
SA,AR,Argentina,Esquel,-42.91147,-71.31947,28486,Buenos Aires
SA,AR,Argentina,Esperanza,-31.44957,-60.93153,35885,Buenos Aires
SA,AR,Argentina,Embarcación,-23.21003,-64.09965,23961,Buenos Aires
SA,AR,Argentina,Embalse,-32.20681,-64.40064,15900,Buenos Aires
SA,AR,Argentina,El Bolsón,-41.96051,-71.53336,15537,Buenos Aires
SA,AR,Argentina,Diamante,-32.0671,-60.64267,19545,Buenos Aires
SA,AR,Argentina,Deán Funes,-30.42498,-64.35274,20164,Buenos Aires
SA,AR,Argentina,Cutral-Có,-38.93424,-69.23052,47380,Buenos Aires
SA,AR,Argentina,Cruz del Eje,-30.72644,-64.80387,28166,Buenos Aires
SA,AR,Argentina,Crespo,-32.03077,-60.30619,18296,Buenos Aires
SA,AR,Argentina,Cosquín,-31.24525,-64.46574,19070,Buenos Aires
SA,AR,Argentina,Coronel Suárez,-37.45859,-61.93294,27000,Buenos Aires
SA,AR,Argentina,Coronda,-31.97365,-60.91935,16975,Buenos Aires
SA,AR,Argentina,Córdoba,-31.40648,-64.18853,2106734,Buenos Aires
SA,AR,Argentina,Comodoro Rivadavia,-45.86256,-67.494,140850,Buenos Aires
SA,AR,Argentina,Cipolletti,-38.93392,-67.99032,75078,Buenos Aires
SA,AR,Argentina,Cinco Saltos,-38.82225,-68.06293,19819,Buenos Aires
SA,AR,Argentina,Chivilcoy,-34.8969,-60.01909,54514,Buenos Aires
SA,AR,Argentina,Chimbas,-31.49313,-68.53263,73829,Buenos Aires
SA,AR,Argentina,Chilecito,-29.16163,-67.49934,42248,Buenos Aires
SA,AR,Argentina,Charata,-27.21787,-61.18738,27813,Buenos Aires
SA,AR,Argentina,Chacabuco,-34.64203,-60.47124,34587,Buenos Aires
SA,AR,Argentina,Centenario,-38.82955,-68.1318,28956,Buenos Aires
SA,AR,Argentina,Caucete,-31.6515,-68.28216,33609,Buenos Aires
SA,AR,Argentina,Catriel,-37.87552,-67.79451,15169,Buenos Aires
SA,AR,Argentina,Juan José Castelli,-25.9466,-60.62008,36588,Buenos Aires
SA,AR,Argentina,Casilda,-33.04459,-61.16423,32002,Buenos Aires
SA,AR,Argentina,Carmen de Patagones,-40.80255,-62.98349,20533,Buenos Aires
SA,AR,Argentina,Carcarañá,-32.85704,-61.15114,15619,Buenos Aires
SA,AR,Argentina,Capitán Bermúdez,-32.82262,-60.71852,27060,Buenos Aires
SA,AR,Argentina,Cañada de Gómez,-32.82033,-61.39513,36000,Buenos Aires
SA,AR,Argentina,Caleta Olivia,-46.44785,-67.52274,36077,Buenos Aires
SA,AR,Argentina,Bell Ville,-32.63021,-62.68883,35105,Buenos Aires
SA,AR,Argentina,Bella Vista,-27.03424,-65.30196,15126,Buenos Aires
SA,AR,Argentina,Bahía Blanca,-38.7176,-62.26545,299101,Buenos Aires
SA,AR,Argentina,Arroyo Seco,-33.15365,-60.51168,20620,Buenos Aires
SA,AR,Argentina,Arroyito,-31.41917,-63.05084,19577,Buenos Aires
SA,AR,Argentina,Arrecifes,-34.06306,-60.10261,26400,Buenos Aires
SA,AR,Argentina,Añatuya,-28.4602,-62.83354,20261,Buenos Aires
SA,AR,Argentina,Alta Gracia,-31.64978,-64.42972,40384,Buenos Aires
SA,AR,Argentina,Allen,-38.97736,-67.82714,26083,Buenos Aires
SA,AR,Argentina,Alderetes,-26.81787,-65.14202,38466,Buenos Aires
SA,AR,Argentina,Albardón,-31.43722,-68.52556,20413,Buenos Aires
SA,AR,Argentina,Aimogasta,-28.56003,-66.80737,16625,Buenos Aires
SA,AR,Argentina,Aguilares,-27.4315,-65.61465,32494,Buenos Aires
SA,AR,Argentina,Balvanera,-34.61032,-58.39766,152198,Buenos Aires
SA,AR,Argentina,Villa Santa Rita,-34.61082,-58.481,34000,Buenos Aires
SA,AR,Argentina,Villa Mercedes,-33.67571,-65.45783,96781,Buenos Aires
SA,AR,Argentina,San Miguel,-34.54335,-58.71229,168762,Buenos Aires
SA,AR,Argentina,San Carlos de Bariloche,-41.14557,-71.30822,95394,Buenos Aires
SA,AR,Argentina,Adrogué,-34.80041,-58.38384,28265,Buenos Aires
SA,AR,Argentina,Ingeniero Pablo Nogués,-34.47775,-58.70652,38470,Buenos Aires
SA,AR,Argentina,Villa Sarmiento,-34.63364,-58.57047,17481,Buenos Aires
SA,AR,Argentina,José C. Paz,-34.51541,-58.76813,230208,Buenos Aires
OC,AS,American Samoa,Pago Pago,-14.27806,-170.7025,11500,Pago Pago
EU,AT,Austria,Döbling,48.25,16.33333,75418,Vienna
EU,AT,Austria,Wolfsberg,46.84056,14.84417,25035,Vienna
EU,AT,Austria,Wilten,47.25829,11.38808,18142,Vienna
EU,AT,Austria,Wiener Neustadt,47.80485,16.23196,44820,Vienna
EU,AT,Austria,Vienna,48.20849,16.37208,1691468,Vienna
EU,AT,Austria,Wetzelsdorf,47.05293,15.39923,15687,Vienna
EU,AT,Austria,Wels,48.16667,14.03333,16857,Vienna
EU,AT,Austria,Villach,46.61028,13.85583,58882,Vienna
EU,AT,Austria,Telfs,47.30707,11.06817,15229,Vienna
EU,AT,Austria,Straßgang,47.03333,15.4,16268,Vienna
EU,AT,Austria,Stockerau,48.38333,16.21667,16292,Vienna
EU,AT,Austria,Steyr,48.04274,14.42127,38331,Vienna
EU,AT,Austria,Simmering,48.18333,16.43333,101420,Vienna
EU,AT,Austria,Sankt Pölten,48.20762,15.63725,21911,Vienna
EU,AT,Austria,Sankt Peter,47.05,15.46667,15187,Vienna
EU,AT,Austria,Sankt Peter,46.62978,14.34016,20320,Vienna
EU,AT,Austria,Sankt Martin,46.61667,14.28333,20000,Vienna
EU,AT,Austria,Salzburg,47.79941,13.04399,157245,Vienna
EU,AT,Austria,Saalfelden am Steinernen Meer,47.42681,12.848,16790,Vienna
EU,AT,Austria,Pradl,47.26539,11.4152,32588,Vienna
EU,AT,Austria,Perchtoldsdorf,48.11935,16.26607,15047,Vienna
EU,AT,Austria,Ottakring,48.21667,16.3,104627,Vienna
EU,AT,Austria,Mödling,48.08605,16.28921,20555,Vienna
EU,AT,Austria,Meidling,48.16667,16.33333,97624,Vienna
EU,AT,Austria,Lustenau,47.42642,9.65851,22821,Vienna
EU,AT,Austria,Linz,48.30639,14.28611,204846,Vienna
EU,AT,Austria,Klosterneuburg,48.30521,16.32522,15614,Vienna
EU,AT,Austria,Klagenfurt am Wörthersee,46.62472,14.30528,100316,Vienna
EU,AT,Austria,Innsbruck,47.26266,11.39454,132493,Vienna
EU,AT,Austria,Innere Stadt,48.20906,16.37135,16450,Vienna
EU,AT,Austria,Penzing,48.2,16.26667,98176,Vienna
EU,AT,Austria,Hötting,47.26815,11.36868,35043,Vienna
EU,AT,Austria,Hohenems,47.36121,9.68694,16317,Vienna
EU,AT,Austria,Hietzing,48.18623,16.2965,54265,Vienna
EU,AT,Austria,Hernals,48.22544,16.30871,57546,Vienna
EU,AT,Austria,Graz,47.06733,15.44197,303270,Vienna
EU,AT,Austria,Fünfhaus,48.19596,16.3183,76396,Vienna
EU,AT,Austria,Floridsdorf,48.25,16.4,162779,Vienna
EU,AT,Austria,Feldkirch,47.23306,9.6,33420,Vienna
EU,AT,Austria,Essling,48.21289,16.52442,21200,Vienna
EU,AT,Austria,Eggenberg,47.07,15.39871,20511,Vienna
EU,AT,Austria,Dornbirn,47.41427,9.74195,49278,Vienna
EU,AT,Austria,Bregenz,47.50311,9.7471,29806,Vienna
EU,AT,Austria,Baden,48.00543,16.23264,26286,Vienna
EU,AT,Austria,Aspern,48.21806,16.48306,50687,Vienna
EU,AT,Austria,Amstetten,48.1229,14.87206,15559,Vienna
EU,AT,Austria,Favoriten,48.16116,16.38233,201882,Vienna
EU,AT,Austria,Donaustadt,48.2333,16.46002,187007,Vienna
EU,AT,Austria,Jakomini,47.05441,15.44984,32912,Vienna
EU,AT,Austria,Lend,47.08256,15.41589,31147,Vienna
EU,AT,Austria,Geidorf,47.08393,15.444,24767,Vienna
EU,AT,Austria,Sankt Leonhard,47.06924,15.45784,15853,Vienna
EU,AT,Austria,Andritz,47.11387,15.42348,19020,Vienna
EU,AT,Austria,Gries,47.06236,15.42421,29363,Vienna
EU,AT,Austria,Währing,48.22611,16.34484,51402,Vienna
EU,AT,Austria,Landstraße,48.2019,16.38792,98389,Vienna
EU,AT,Austria,Margareten,48.1855,16.35373,54412,Vienna
EU,AT,Austria,Mariahilf,48.19571,16.35215,31381,Vienna
EU,AT,Austria,Neubau,48.20172,16.34715,31521,Vienna
EU,AT,Austria,Josefstadt,48.21243,16.34549,24499,Vienna
EU,AT,Austria,Alsergrund,48.22321,16.35506,41645,Vienna
EU,AT,Austria,Brigittenau,48.24275,16.37551,86967,Vienna
OC,AU,Australia,Scarborough,-31.89578,115.76431,17605,Canberra
OC,AU,Australia,Rockingham,-32.27682,115.72978,15312,Canberra
OC,AU,Australia,Perth,-31.95224,115.8614,2309338,Canberra
OC,AU,Australia,Mount Isa,-20.72523,139.49727,18317,Canberra
OC,AU,Australia,Morphett Vale,-35.13333,138.51667,24002,Canberra
OC,AU,Australia,Mandurah,-32.5269,115.7217,90306,Canberra
OC,AU,Australia,Kwinana,-32.23013,115.78128,30433,Canberra
OC,AU,Australia,Gosnells,-32.081,116.0054,21149,Canberra
OC,AU,Australia,Geraldton,-28.77897,114.61459,38595,Canberra
OC,AU,Australia,Gawler,-34.60251,138.74902,20006,Canberra
OC,AU,Australia,Darwin,-12.46113,130.84185,139902,Canberra
OC,AU,Australia,Byford,-32.22099,116.009,18878,Canberra
OC,AU,Australia,Busselton,-33.65249,115.3455,21898,Canberra
OC,AU,Australia,Bunbury,-33.32711,115.64137,76452,Canberra
OC,AU,Australia,Australind,-33.2792,115.71504,15988,Canberra
OC,AU,Australia,Alice Springs,-23.69748,133.88362,25186,Canberra
OC,AU,Australia,Albany,-35.02692,117.88369,35053,Canberra
OC,AU,Australia,Adelaide,-34.92866,138.59863,1469163,Canberra
OC,AU,Australia,Yarraville,-37.81667,144.9,15636,Canberra
OC,AU,Australia,Wollert,-37.58333,145.03333,24407,Canberra
OC,AU,Australia,Wodonga,-36.12179,146.88809,18582,Canberra
OC,AU,Australia,Wheelers Hill,-37.9,145.18333,20652,Canberra
OC,AU,Australia,Westmead,-33.80383,150.98768,17835,Canberra
OC,AU,Australia,Werribee,-37.9,144.66667,50027,Canberra
OC,AU,Australia,Warwick,-28.21901,152.03438,15380,Canberra
OC,AU,Australia,Warrnambool,-38.38176,142.48799,29176,Canberra
OC,AU,Australia,Warragul,-38.15912,145.93118,15284,Canberra
OC,AU,Australia,Wantirna South,-37.88333,145.21667,20754,Canberra
OC,AU,Australia,Wangaratta,-36.35846,146.32056,19318,Canberra
OC,AU,Australia,Wahroonga,-33.71816,151.11561,17652,Canberra
OC,AU,Australia,Upper Coomera,-27.87683,153.28572,24956,Canberra
OC,AU,Australia,Tuggeranong Administrative District,-35.41647,149.06954,89461,Canberra
OC,AU,Australia,Truganina,-37.81667,144.75,36305,Canberra
OC,AU,Australia,Traralgon,-38.19528,146.5415,24605,Canberra
OC,AU,Australia,Townsville,-19.26639,146.80569,180820,Canberra
OC,AU,Australia,Toowoomba,-27.56056,151.95386,140303,Canberra
OC,AU,Australia,Thornbury,-37.75819,145.00583,19005,Canberra
OC,AU,Australia,Thomastown,-37.68333,145.01667,20234,Canberra
OC,AU,Australia,Templestowe,-37.75405,145.14864,16966,Canberra
OC,AU,Australia,Tarneit,-37.83634,144.65952,56370,Canberra
OC,AU,Australia,Taree,-31.91099,152.45387,16359,Canberra
OC,AU,Australia,Tamworth,-31.09048,150.92905,43874,Canberra
OC,AU,Australia,Sydney,-33.86785,151.20732,5557233,Canberra
OC,AU,Australia,Surry Hills,-33.88374,151.21282,15828,Canberra
OC,AU,Australia,Surfers Paradise,-28.00274,153.42999,31073,Canberra
OC,AU,Australia,Sunbury,-37.57742,144.72607,38851,Canberra
OC,AU,Australia,Strathfield,-33.88096,151.07986,25769,Canberra
OC,AU,Australia,Springvale,-37.94853,145.15274,22174,Canberra
OC,AU,Australia,South Yarra,-37.83834,144.99149,25237,Canberra
OC,AU,Australia,Southport,-27.96724,153.39796,32965,Canberra
OC,AU,Australia,Shepparton,-36.38047,145.39867,51631,Canberra
OC,AU,Australia,Seven Hills,-33.78333,150.93333,19196,Canberra
OC,AU,Australia,Seaford,-38.1,145.13333,17215,Canberra
OC,AU,Australia,Saint Kilda,-37.8676,144.98099,19490,Canberra
OC,AU,Australia,Saint Ives,-33.72976,151.15977,18384,Canberra
OC,AU,Australia,Saint Albans,-37.73333,144.8,35091,Canberra
OC,AU,Australia,Ryde,-33.8188,151.1062,26385,Canberra
OC,AU,Australia,Rowville,-37.93333,145.23333,33571,Canberra
OC,AU,Australia,Rockhampton,-23.38032,150.50595,78592,Canberra
OC,AU,Australia,Rockdale,-33.95,151.13333,15436,Canberra
OC,AU,Australia,Ringwood,-37.81667,145.23333,19144,Canberra
OC,AU,Australia,Richmond,-37.81819,145.00176,28587,Canberra
OC,AU,Australia,Reservoir,-37.71667,145.0,51096,Canberra
OC,AU,Australia,Quakers Hill,-33.73333,150.88333,26904,Canberra
OC,AU,Australia,Preston,-37.75,145.01667,33790,Canberra
OC,AU,Australia,Port Melbourne,-37.83961,144.94228,17633,Canberra
OC,AU,Australia,Port Macquarie,-31.43084,152.90894,45692,Canberra
OC,AU,Australia,Point Cook,-37.91482,144.75088,66781,Canberra
OC,AU,Australia,Pascoe Vale,-37.73333,144.93333,18171,Canberra
OC,AU,Australia,Palm Beach,-28.11694,153.46584,15205,Canberra
OC,AU,Australia,Pakenham,-38.07018,145.47411,54118,Canberra
OC,AU,Australia,Orange,-33.28397,149.10018,38408,Canberra
OC,AU,Australia,Officer,-38.05916,145.40947,18503,Canberra
OC,AU,Australia,North Melbourne,-37.79798,144.94512,15395,Canberra
OC,AU,Australia,Northcote,-37.76667,145.0,25276,Canberra
OC,AU,Australia,Noble Park,-37.96667,145.16667,30921,Canberra
OC,AU,Australia,Newcastle,-32.92953,151.7801,508437,Canberra
OC,AU,Australia,Nerang,-27.98941,153.33633,16739,Canberra
OC,AU,Australia,Narre Warren,-38.03333,145.3,27689,Canberra
OC,AU,Australia,Narangba,-27.20338,152.95923,18217,Canberra
OC,AU,Australia,Mulgrave,-37.92845,145.17708,19889,Canberra
OC,AU,Australia,Mount Waverley,-37.87709,145.12939,35340,Canberra
OC,AU,Australia,Mount Martha,-38.26667,145.01667,19846,Canberra
OC,AU,Australia,Mount Gambier,-37.8318,140.77919,25030,Canberra
OC,AU,Australia,Mount Eliza,-38.18333,145.08333,18734,Canberra
OC,AU,Australia,Mount Druitt,-33.76667,150.81667,16682,Canberra
OC,AU,Australia,Mosman,-33.83902,151.23956,27844,Canberra
OC,AU,Australia,Mornington,-38.21792,145.03876,25759,Canberra
OC,AU,Australia,Morayfield,-27.10876,152.94907,21221,Canberra
OC,AU,Australia,South Morang,-37.65,145.1,24989,Canberra
OC,AU,Australia,Mooroolbark,-37.78247,145.31682,23059,Canberra
OC,AU,Australia,Moonee Ponds,-37.76667,144.91667,16224,Canberra
OC,AU,Australia,Mitcham,-37.81667,145.2,16795,Canberra
OC,AU,Australia,Miranda,-34.03857,151.10005,15111,Canberra
OC,AU,Australia,Mill Park,-37.66667,145.06667,28712,Canberra
OC,AU,Australia,Mildura,-34.18551,142.16251,32936,Canberra
OC,AU,Australia,Merrylands,-33.83333,150.98333,29508,Canberra
OC,AU,Australia,Mernda,-37.60075,145.09555,23369,Canberra
OC,AU,Australia,Melbourne,-37.814,144.96332,5350705,Canberra
OC,AU,Australia,Mascot,-33.92598,151.19347,15985,Canberra
OC,AU,Australia,Maryborough,-25.54073,152.70493,15479,Canberra
OC,AU,Australia,Marrickville,-33.90741,151.15546,26140,Canberra
OC,AU,Australia,Maroubra,-33.95,151.23333,30224,Canberra
OC,AU,Australia,Manly,-33.79798,151.28826,16170,Canberra
OC,AU,Australia,Maitland,-32.73308,151.5574,89597,Canberra
OC,AU,Australia,Mackay,-21.15345,149.16554,121691,Canberra
OC,AU,Australia,Liverpool,-33.91938,150.92588,27545,Canberra
OC,AU,Australia,Lilydale,-37.75,145.35,17348,Canberra
OC,AU,Australia,Lidcombe,-33.86436,151.0397,19791,Canberra
OC,AU,Australia,Launceston,-41.43876,147.13467,90953,Canberra
OC,AU,Australia,Lara,-38.02388,144.40617,15919,Canberra
OC,AU,Australia,Langwarrin,-38.16667,145.16667,22146,Canberra
OC,AU,Australia,Lalor,-37.66667,145.01667,23219,Canberra
OC,AU,Australia,Lakemba,-33.91972,151.07592,16921,Canberra
OC,AU,Australia,Kogarah,-33.9681,151.13564,16416,Canberra
OC,AU,Australia,Keysborough,-37.99116,145.17385,30018,Canberra
OC,AU,Australia,Kew,-37.80639,145.03086,24499,Canberra
OC,AU,Australia,Kensington,-33.92019,151.22241,15021,Canberra
OC,AU,Australia,Hornsby,-33.70244,151.09931,22335,Canberra
OC,AU,Australia,Hobart,-42.87936,147.32941,252639,Canberra
OC,AU,Australia,Hawthorn South,-37.8329,145.0367,21177,Canberra
OC,AU,Australia,Hawthorn,-37.81992,145.0358,22322,Canberra
OC,AU,Australia,Hampton Park,-38.03333,145.25,26082,Canberra
OC,AU,Australia,Griffith,-34.28853,146.05093,18154,Canberra
OC,AU,Australia,Greenvale,-37.63333,144.86667,21274,Canberra
OC,AU,Australia,Greensborough,-37.70462,145.10302,21070,Canberra
OC,AU,Australia,Granville,-33.8406,151.00748,16716,Canberra
OC,AU,Australia,Goulburn,-34.75155,149.72086,22645,Canberra
OC,AU,Australia,Gold Coast,-28.00029,153.43088,640778,Canberra
OC,AU,Australia,Glen Waverley,-37.87811,145.16476,42642,Canberra
OC,AU,Australia,Glenroy,-37.7,144.93333,23792,Canberra
OC,AU,Australia,Glen Iris,-37.86667,145.06667,26131,Canberra
OC,AU,Australia,Glenferrie,-37.83333,145.05,21177,Canberra
OC,AU,Australia,Gladstone,-23.84852,151.25775,45185,Canberra
OC,AU,Australia,Geelong,-38.14711,144.36069,268984,Canberra
OC,AU,Australia,Frankston East,-38.13333,145.13333,34457,Canberra
OC,AU,Australia,Frankston,-38.14458,145.12291,37331,Canberra
OC,AU,Australia,Footscray,-37.8,144.9,17131,Canberra
OC,AU,Australia,Fairfield,-33.86667,150.95,17932,Canberra
OC,AU,Australia,Essendon,-37.74981,144.9109,21240,Canberra
